date,price
2023-09-29,3.565
2023-09-28,2.945
2023-09-28,2.74
2023-09-28,3.34
2023-09-28,3.593
2023-09-28,3.522
2023-09-27,3.551
2023-09-27,2.899
2023-09-27,2.72
2023-09-27,3.29
2023-09-27,2.764
2023-09-26,3.519
2023-09-26,2.55
2023-09-26,3.258
2023-09-26,2.656
2023-09-26,2.845
2023-09-25,2.639
2023-09-25,3.341
2023-09-25,3.612
2023-09-25,2.906
2023-09-25,2.63
2023-09-22,2.879
2023-09-22,2.63
2023-09-22,3.555
2023-09-22,2.637
2023-09-22,3.297
2023-09-21,2.84
2023-09-21,2.7
2023-09-21,2.61
2023-09-21,3.524
2023-09-21,3.267
2023-09-20,3.316
2023-09-20,2.78
2023-09-20,2.733
2023-09-20,3.563
2023-09-20,2.921
2023-09-19,3.384
2023-09-19,2.46
2023-09-19,3.616
2023-09-19,3.026
2023-09-19,2.848
2023-09-18,2.728
2023-09-18,3.4
2023-09-18,2.54
2023-09-18,3.001
2023-09-18,3.639
2023-09-15,2.932
2023-09-15,2.74
2023-09-15,3.595
2023-09-15,3.345
2023-09-15,2.644
2023-09-14,2.983
2023-09-14,2.708
2023-09-14,3.411
2023-09-14,2.81
2023-09-14,3.668
2023-09-13,3.436
2023-09-13,2.987
2023-09-13,2.68
2023-09-13,3.684
2023-09-13,2.76
2023-09-12,3.445
2023-09-12,2.72
2023-09-12,3.015
2023-09-12,2.743
2023-09-12,3.707
2023-09-11,2.5
2023-09-11,2.608
2023-09-11,2.937
2023-09-11,3.408
2023-09-11,3.674
2023-09-08,2.966
2023-09-08,3.7
2023-09-08,3.44
2023-09-08,2.53
2023-09-08,2.605
2023-09-07,3.675
2023-09-07,2.579
2023-09-07,3.421
2023-09-07,2.958
2023-09-07,2.45
2023-09-06,2.49
2023-09-06,2.51
2023-09-06,3.425
2023-09-06,3.677
2023-09-06,2.943
2023-09-05,3.706
2023-09-05,2.991
2023-09-05,3.453
2023-09-05,2.582
2023-09-05,2.6
2023-09-01,3.548
2023-09-01,2.7
2023-09-01,3.111
2023-09-01,2.765
2023-09-01,3.785
2023-08-31,2.56
2023-08-31,3.835
2023-08-31,2.768
2023-08-31,3.611
2023-08-31,3.147
2023-08-30,2.48
2023-08-30,2.796
2023-08-30,3.613
2023-08-30,3.831
2023-08-30,3.181
2023-08-29,2.662
2023-08-29,3.062
2023-08-29,2.5
2023-08-29,2.556
2023-08-29,3.505
2023-08-28,2.665
2023-08-28,2.579
2023-08-28,2.6
2023-08-28,3.106
2023-08-28,3.576
2023-08-25,2.657
2023-08-25,3.135
2023-08-25,2.46
2023-08-25,3.625
2023-08-25,2.54
2023-08-24,3.565
2023-08-24,3.093
2023-08-24,2.42
2023-08-24,2.519
2023-08-24,2.636
2023-08-23,2.497
2023-08-23,2.6
2023-08-23,3.044
2023-08-23,3.542
2023-08-23,2.592
2023-08-22,2.652
2023-08-22,3.617
2023-08-22,3.106
2023-08-22,2.58
2023-08-22,2.56
2023-08-21,2.632
2023-08-21,3.193
2023-08-21,3.703
2023-08-21,2.6
2023-08-21,2.743
2023-08-18,2.691
2023-08-18,3.678
2023-08-18,2.44
2023-08-18,3.166
2023-08-18,2.551
2023-08-17,2.56
2023-08-17,3.243
2023-08-17,2.621
2023-08-17,3.748
2023-08-17,2.755
2023-08-16,2.55
2023-08-16,2.726
2023-08-16,2.592
2023-08-16,3.725
2023-08-16,3.215
2023-08-15,2.65
2023-08-15,3.79
2023-08-15,2.781
2023-08-15,3.287
2023-08-15,2.659
2023-08-14,2.74
2023-08-14,3.364
2023-08-14,3.845
2023-08-14,2.795
2023-08-14,2.898
2023-08-11,2.77
2023-08-11,2.882
2023-08-11,3.813
2023-08-11,3.344
2023-08-11,2.61
2023-08-10,3.301
2023-08-10,2.763
2023-08-10,3.752
2023-08-10,2.87
2023-08-10,2.83
2023-08-09,2.92
2023-08-09,3.053
2023-08-09,3.445
2023-08-09,2.959
2023-08-09,3.857
2023-08-08,3.243
2023-08-08,2.777
2023-08-08,3.678
2023-08-08,2.864
2023-08-08,2.77
2023-08-07,2.725
2023-08-07,3.177
2023-08-07,2.813
2023-08-07,2.65
2023-08-07,3.603
2023-08-04,2.53
2023-08-04,2.681
2023-08-04,2.577
2023-08-04,3.075
2023-08-04,3.514
2023-08-03,2.44
2023-08-03,3.497
2023-08-03,2.565
2023-08-03,3.063
2023-08-03,2.67
2023-08-02,2.43
2023-08-02,3.442
2023-08-02,2.477
2023-08-02,2.586
2023-08-02,2.998
2023-08-01,2.672
2023-08-01,2.49
2023-08-01,3.507
2023-08-01,2.56
2023-08-01,3.075
2023-07-31,2.741
2023-07-31,3.563
2023-07-31,3.143
2023-07-31,2.58
2023-07-31,2.634
2023-07-28,3.176
2023-07-28,2.53
2023-07-28,3.589
2023-07-28,2.638
2023-07-28,2.753
2023-07-27,2.714
2023-07-27,2.47
2023-07-27,3.142
2023-07-27,2.595
2023-07-27,2.492
2023-07-26,2.6
2023-07-26,2.809
2023-07-26,3.235
2023-07-26,2.665
2023-07-26,2.693
2023-07-25,2.73
2023-07-25,2.747
2023-07-25,2.858
2023-07-25,3.271
2023-07-25,2.66
2023-07-24,3.194
2023-07-24,2.685
2023-07-24,2.688
2023-07-24,2.68
2023-07-24,2.792
2023-07-21,2.809
2023-07-21,3.193
2023-07-21,2.61
2023-07-21,2.707
2023-07-21,2.713
2023-07-20,2.823
2023-07-20,2.757
2023-07-20,2.61
2023-07-20,3.19
2023-07-20,2.731
2023-07-19,2.51
2023-07-19,2.603
2023-07-19,2.684
2023-07-19,2.585
2023-07-19,3.081
2023-07-18,2.718
2023-07-18,2.629
2023-07-18,3.107
2023-07-18,2.618
2023-07-18,2.52
2023-07-17,2.512
2023-07-17,2.46
2023-07-17,3.028
2023-07-17,2.504
2023-07-17,2.606
2023-07-14,2.631
2023-07-14,2.5
2023-07-14,2.53
2023-07-14,2.539
2023-07-14,3.075
2023-07-13,2.534
2023-07-13,3.063
2023-07-13,2.545
2023-07-13,2.628
2023-07-13,2.5
2023-07-12,2.597
2023-07-12,2.55
2023-07-12,2.683
2023-07-12,2.632
2023-07-12,3.105
2023-07-11,2.778
2023-07-11,2.731
2023-07-11,2.692
2023-07-11,3.194
2023-07-11,2.57
2023-07-10,2.669
2023-07-10,2.729
2023-07-10,2.641
2023-07-10,2.55
2023-07-10,3.149
2023-07-07,2.66
2023-07-07,2.582
2023-07-07,2.57
2023-07-07,3.073
2023-07-07,2.49
2023-07-06,2.599
2023-07-06,2.69
2023-07-06,2.609
2023-07-06,2.5
2023-07-06,3.099
2023-07-05,2.73
2023-07-05,3.129
2023-07-05,2.643
2023-07-05,2.65
2023-07-05,2.657
2023-07-03,2.784
2023-07-03,2.48
2023-07-03,3.169
2023-07-03,2.702
2023-07-03,2.709
2023-06-30,2.774
2023-06-30,2.798
2023-06-30,3.211
2023-06-30,2.48
2023-06-30,2.847
2023-06-29,2.691
2023-06-29,2.701
2023-06-29,3.129
2023-06-29,2.4
2023-06-29,2.772
2023-06-28,2.646
2023-06-28,2.732
2023-06-28,2.668
2023-06-28,2.71
2023-06-28,2.603
2023-06-27,2.763
2023-06-27,2.755
2023-06-27,2.68
2023-06-27,2.825
2023-06-27,2.789
2023-06-26,2.791
2023-06-26,2.868
2023-06-26,2.892
2023-06-26,2.62
2023-06-26,2.936
2023-06-23,2.22
2023-06-23,2.824
2023-06-23,2.843
2023-06-23,2.907
2023-06-23,2.729
2023-06-22,2.704
2023-06-22,2.694
2023-06-22,2.27
2023-06-22,2.608
2023-06-22,2.794
2023-06-21,2.769
2023-06-21,2.597
2023-06-21,2.24
2023-06-21,2.666
2023-06-21,2.677
2023-06-20,2.57
2023-06-20,2.557
2023-06-20,2.492
2023-06-20,2.667
2023-06-20,2.38
2023-06-16,2.721
2023-06-16,2.13
2023-06-16,2.818
2023-06-16,2.632
2023-06-16,2.715
2023-06-15,2.533
2023-06-15,2.18
2023-06-15,2.609
2023-06-15,2.606
2023-06-15,2.719
2023-06-14,2.413
2023-06-14,2.05
2023-06-14,2.416
2023-06-14,2.342
2023-06-14,2.547
2023-06-13,2.407
2023-06-13,2
2023-06-13,2.416
2023-06-13,2.34
2023-06-13,2.546
2023-06-12,2.348
2023-06-12,2.266
2023-06-12,2.336
2023-06-12,2.48
2023-06-12,1.9
2023-06-09,2.47
2023-06-09,2.254
2023-06-09,1.85
2023-06-09,2.331
2023-06-09,2.338
2023-06-08,2.562
2023-06-08,2.1
2023-06-08,2.434
2023-06-08,2.44
